Experiment name:,NeuLog experiment
Duration:, 2 0
Rate:, 50 per second
Sensors:, Pulse (ID 1  Exp 1)
Range:, Wave
Units:, Arb
Time
'0:0:6.24,588
'0:0:6.26,653
'0:0:6.28,669
'0:0:6.3,639
'0:0:6.32,575
'0:0:6.34,508
'0:0:6.36,450
'0:0:6.38,399
'0:0:6.4,358
'0:0:6.42,320
'0:0:6.44,291
'0:0:6.46,278
'0:0:6.48,279
'0:0:6.5,290
'0:0:6.52,305
'0:0:6.54,331
'0:0:6.56,360
'0:0:6.58,377
'0:0:6.6,376
'0:0:6.62,359
'0:0:6.64,340
'0:0:6.66,323
'0:0:6.68,305
'0:0:6.7,288
'0:0:6.72,267
'0:0:6.74,256
'0:0:6.76,256
'0:0:6.78,259
'0:0:6.8,260
'0:0:6.82,255
'0:0:6.84,255
'0:0:6.86,258
'0:0:6.88,261
'0:0:6.9,260
'0:0:6.92,255
'0:0:6.94,258
'0:0:6.96,268
'0:0:6.98,274
'0:0:7.0,277
'0:0:7.02,274
'0:0:7.04,307
'0:0:7.06,402
'0:0:7.08,518
'0:0:7.1,610
'0:0:7.12,650
'0:0:7.14,651
'0:0:7.16,622
'0:0:7.18,569
'0:0:7.2,504
'0:0:7.22,441
'0:0:7.24,398
'0:0:7.26,377
'0:0:7.28,364
'0:0:7.3,348
'0:0:7.32,329
'0:0:7.34,320
'0:0:7.36,331
'0:0:7.38,350
'0:0:7.4,369
'0:0:7.42,376
'0:0:7.44,380
'0:0:7.46,384
'0:0:7.48,378
'0:0:7.5,362
'0:0:7.52,336
'0:0:7.54,313
'0:0:7.56,303
'0:0:7.58,295
'0:0:7.6,285
'0:0:7.62,272
'0:0:7.64,266
'0:0:7.66,270
'0:0:7.68,276
'0:0:7.7,280
'0:0:7.72,280
'0:0:7.74,283
'0:0:7.76,293
'0:0:7.78,301
'0:0:7.8,302
'0:0:7.82,294
'0:0:7.84,291
'0:0:7.86,296
'0:0:7.88,298
'0:0:7.9,307
'0:0:7.92,357
'0:0:7.94,462
'0:0:7.96,578
'0:0:7.98,656
'0:0:8.0,680
'0:0:8.02,651
'0:0:8.04,592
'0:0:8.06,525
'0:0:8.08,462
'0:0:8.1,408
'0:0:8.12,362
'0:0:8.14,337
'0:0:8.16,334
'0:0:8.18,332
'0:0:8.2,327
'0:0:8.22,320
'0:0:8.24,322
'0:0:8.26,336
'0:0:8.28,342
'0:0:8.3,332
'0:0:8.32,308
'0:0:8.34,290
'0:0:8.36,282
'0:0:8.38,273
'0:0:8.4,262
'0:0:8.42,248
'0:0:8.44,240
'0:0:8.46,244
'0:0:8.48,249
'0:0:8.5,252
'0:0:8.52,250
'0:0:8.54,251
'0:0:8.56,255
'0:0:8.58,256
'0:0:8.6,252
'0:0:8.62,241
'0:0:8.64,237
'0:0:8.66,239
'0:0:8.68,242
'0:0:8.7,242
'0:0:8.72,236
'0:0:8.74,237
'0:0:8.76,251
'0:0:8.78,268
'0:0:8.8,286
'0:0:8.82,302
'0:0:8.84,330
'0:0:8.86,395
'0:0:8.88,490
'0:0:8.9,577
'0:0:8.92,627
'0:0:8.94,641
'0:0:8.96,624
'0:0:8.98,578
'0:0:9.0,517
'0:0:9.02,444
'0:0:9.04,381
'0:0:9.06,340
'0:0:9.08,300
'0:0:9.1,264
'0:0:9.12,240
'0:0:9.14,243
'0:0:9.16,272
'0:0:9.18,309
'0:0:9.2,344
'0:0:9.22,360
'0:0:9.24,364
'0:0:9.26,360
'0:0:9.28,345
'0:0:9.3,321
'0:0:9.32,290
'0:0:9.34,261
'0:0:9.36,246
'0:0:9.38,245
'0:0:9.4,252
'0:0:9.42,258
'0:0:9.44,266
'0:0:9.46,281
'0:0:9.48,293
'0:0:9.5,302
'0:0:9.52,306
'0:0:9.54,312
'0:0:9.56,323
'0:0:9.58,328
'0:0:9.6,322
'0:0:9.62,306
'0:0:9.64,291
'0:0:9.66,286
'0:0:9.68,283
'0:0:9.7,288
'0:0:9.72,296
'0:0:9.74,316
'0:0:9.76,345
'0:0:9.78,394
'0:0:9.8,490
'0:0:9.82,611
'0:0:9.84,712
'0:0:9.86,774
'0:0:9.88,777
'0:0:9.9,729
'0:0:9.92,649
'0:0:9.94,571
'0:0:9.96,509
'0:0:9.98,466
'0:0:10.0,440
'0:0:10.02,417
'0:0:10.04,393
'0:0:10.06,380
'0:0:10.08,367
'0:0:10.1,354
'0:0:10.12,344
'0:0:10.14,345
'0:0:10.16,355
'0:0:10.18,351
'0:0:10.2,307
'0:0:10.22,201
'0:0:10.24,46
'0:0:10.26,0
'0:0:10.28,0
'0:0:10.3,0
'0:0:10.32,0
'0:0:10.34,0
'0:0:10.36,3
'0:0:10.38,14
'0:0:10.4,36
'0:0:10.42,65
'0:0:10.44,106
'0:0:10.46,156
'0:0:10.48,201
'0:0:10.5,226
'0:0:10.52,221
'0:0:10.54,205
'0:0:10.56,189
'0:0:10.58,176
'0:0:10.6,168
'0:0:10.62,160
'0:0:10.64,166
'0:0:10.66,188
'0:0:10.68,214
'0:0:10.7,271
'0:0:10.72,378
'0:0:10.74,508
'0:0:10.76,621
'0:0:10.78,687
'0:0:10.8,706
'0:0:10.82,673
'0:0:10.84,610
'0:0:10.86,542
'0:0:10.88,478
'0:0:10.9,418
'0:0:10.92,368
'0:0:10.94,331
'0:0:10.96,307
'0:0:10.98,288
'0:0:11.0,275
'0:0:11.02,264
'0:0:11.04,274
'0:0:11.06,301
'0:0:11.08,325
'0:0:11.1,329
'0:0:11.12,311
'0:0:11.14,287
'0:0:11.16,271
'0:0:11.18,255
'0:0:11.2,236
'0:0:11.22,208
'0:0:11.24,189
'0:0:11.26,188
'0:0:11.28,194
'0:0:11.3,198
'0:0:11.32,203
'0:0:11.34,227
'0:0:11.36,273
'0:0:11.38,322
'0:0:11.4,361
'0:0:11.42,386
'0:0:11.44,401
'0:0:11.46,399
'0:0:11.48,363
'0:0:11.5,308
'0:0:11.52,256
'0:0:11.54,238
'0:0:11.56,288
'0:0:11.58,394
'0:0:11.6,511
'0:0:11.62,587
'0:0:11.64,622
'0:0:11.66,624
'0:0:11.68,603
'0:0:11.7,573
'0:0:11.72,530
'0:0:11.74,477
'0:0:11.76,438
'0:0:11.78,409
'0:0:11.8,383
'0:0:11.82,354
'0:0:11.84,334
'0:0:11.86,334
'0:0:11.88,344
'0:0:11.9,354
'0:0:11.92,352
'0:0:11.94,348
'0:0:11.96,344
'0:0:11.98,342
'0:0:12.0,341
'0:0:12.02,331
'0:0:12.04,319
'0:0:12.06,313
'0:0:12.08,307
'0:0:12.1,301
'0:0:12.12,291
'0:0:12.14,288
'0:0:12.16,303
'0:0:12.18,321
'0:0:12.2,343
'0:0:12.22,357
'0:0:12.24,366
'0:0:12.26,373
'0:0:12.28,376
'0:0:12.3,374
'0:0:12.32,365
'0:0:12.34,361
'0:0:12.36,357
'0:0:12.38,350
'0:0:12.4,343
'0:0:12.42,341
'0:0:12.44,383
'0:0:12.46,505
'0:0:12.48,661
'0:0:12.5,786
'0:0:12.52,844
'0:0:12.54,839
'0:0:12.56,787
'0:0:12.58,705
'0:0:12.6,613
'0:0:12.62,523
'0:0:12.64,461
'0:0:12.66,434
'0:0:12.68,424
'0:0:12.7,416
'0:0:12.72,395
'0:0:12.74,385
'0:0:12.76,404
'0:0:12.78,445
'0:0:12.8,506
'0:0:12.82,542
'0:0:12.84,552
'0:0:12.86,558
'0:0:12.88,550
'0:0:12.9,521
'0:0:12.92,476
'0:0:12.94,437
'0:0:12.96,409
'0:0:12.98,385
'0:0:13.0,365
'0:0:13.02,340
'0:0:13.04,323
'0:0:13.06,315
'0:0:13.08,310
'0:0:13.1,304
'0:0:13.12,289
'0:0:13.14,280
'0:0:13.16,280
'0:0:13.18,281
'0:0:13.2,281
'0:0:13.22,276
'0:0:13.24,277
'0:0:13.26,285
'0:0:13.28,293
'0:0:13.3,293
'0:0:13.32,284
'0:0:13.34,277
'0:0:13.36,278
'0:0:13.38,296
'0:0:13.4,364
'0:0:13.42,462
'0:0:13.44,550
'0:0:13.46,606
'0:0:13.48,613
'0:0:13.5,573
'0:0:13.52,496
'0:0:13.54,411
'0:0:13.56,344
'0:0:13.58,298
'0:0:13.6,271
'0:0:13.62,248
'0:0:13.64,228
'0:0:13.66,219
'0:0:13.68,219
'0:0:13.7,235
'0:0:13.72,258
'0:0:13.74,289
'0:0:13.76,326
'0:0:13.78,352
'0:0:13.8,354
'0:0:13.82,322
'0:0:13.84,287
'0:0:13.86,265
'0:0:13.88,257
'0:0:13.9,255
'0:0:13.92,253
'0:0:13.94,261
'0:0:13.96,277
'0:0:13.98,290
'0:0:14.0,297
'0:0:14.02,295
'0:0:14.04,291
'0:0:14.06,296
'0:0:14.08,300
'0:0:14.1,296
'0:0:14.12,287
'0:0:14.14,286
'0:0:14.16,294
'0:0:14.18,299
'0:0:14.2,300
'0:0:14.22,293
'0:0:14.24,290
'0:0:14.26,331
'0:0:14.28,420
'0:0:14.3,518
'0:0:14.32,585
'0:0:14.34,608
'0:0:14.36,595
'0:0:14.38,553
'0:0:14.4,493
'0:0:14.42,422
'0:0:14.44,360
'0:0:14.46,326
'0:0:14.48,309
'0:0:14.5,299
'0:0:14.52,285
'0:0:14.54,275
'0:0:14.56,278
'0:0:14.58,290
'0:0:14.6,306
'0:0:14.62,314
'0:0:14.64,318
'0:0:14.66,324
'0:0:14.68,323
'0:0:14.7,314
'0:0:14.72,298
'0:0:14.74,283
'0:0:14.76,276
'0:0:14.78,276
'0:0:14.8,274
'0:0:14.82,269
'0:0:14.84,270
'0:0:14.86,278
'0:0:14.88,288
'0:0:14.9,295
'0:0:14.92,293
'0:0:14.94,291
'0:0:14.96,296
'0:0:14.98,299
'0:0:15.0,302
'0:0:15.02,300
'0:0:15.04,312
'0:0:15.06,347
'0:0:15.08,385
'0:0:15.1,408
'0:0:15.12,405
'0:0:15.14,397
'0:0:15.16,430
'0:0:15.18,511
'0:0:15.2,599
'0:0:15.22,650
'0:0:15.24,659
'0:0:15.26,634
'0:0:15.28,582
'0:0:15.3,516
'0:0:15.32,446
'0:0:15.34,391
'0:0:15.36,362
'0:0:15.38,352
'0:0:15.4,347
'0:0:15.42,334
'0:0:15.44,317
'0:0:15.46,310
'0:0:15.48,314
'0:0:15.5,330
'0:0:15.52,343
'0:0:15.54,353
'0:0:15.56,364
'0:0:15.58,364
'0:0:15.6,354
'0:0:15.62,327
'0:0:15.64,290
'0:0:15.66,254
'0:0:15.68,223
'0:0:15.7,196
'0:0:15.72,172
'0:0:15.74,159
'0:0:15.76,164
'0:0:15.78,176
'0:0:15.8,190
'0:0:15.82,200
'0:0:15.84,212
'0:0:15.86,232
'0:0:15.88,258
'0:0:15.9,279
'0:0:15.92,287
'0:0:15.94,286
'0:0:15.96,285
'0:0:15.98,283
'0:0:16.0,278
'0:0:16.02,266
'0:0:16.04,255
'0:0:16.06,254
'0:0:16.08,257
'0:0:16.1,255
'0:0:16.12,255
'0:0:16.14,304
'0:0:16.16,425
'0:0:16.18,557
'0:0:16.2,646
'0:0:16.22,671
'0:0:16.24,645
'0:0:16.26,590
'0:0:16.28,522
'0:0:16.3,449
'0:0:16.32,380
'0:0:16.34,323
'0:0:16.36,297
'0:0:16.38,288
'0:0:16.4,279
'0:0:16.42,263
'0:0:16.44,254
'0:0:16.46,264
'0:0:16.48,290
'0:0:16.5,319
'0:0:16.52,340
'0:0:16.54,349
'0:0:16.56,349
'0:0:16.58,342
'0:0:16.6,325
'0:0:16.62,294
'0:0:16.64,265
'0:0:16.66,250
'0:0:16.68,246
'0:0:16.7,248
'0:0:16.72,247
'0:0:16.74,249
'0:0:16.76,260
'0:0:16.78,273
'0:0:16.8,285
'0:0:16.82,288
'0:0:16.84,290
'0:0:16.86,298
'0:0:16.88,313
'0:0:16.9,318
'0:0:16.92,310
'0:0:16.94,301
'0:0:16.96,296
'0:0:16.98,295
'0:0:17.0,293
'0:0:17.02,283
'0:0:17.04,274
'0:0:17.06,276
'0:0:17.08,309
'0:0:17.1,394
'0:0:17.12,503
'0:0:17.14,592
'0:0:17.16,643
'0:0:17.18,649
'0:0:17.2,611
'0:0:17.22,543
'0:0:17.24,471
'0:0:17.26,413
'0:0:17.28,370
'0:0:17.3,339
'0:0:17.32,310
'0:0:17.34,289
'0:0:17.36,279
'0:0:17.38,279
'0:0:17.4,290
'0:0:17.42,305
'0:0:17.44,328
'0:0:17.46,355
'0:0:17.48,375
'0:0:17.5,379
'0:0:17.52,363
'0:0:17.54,336
'0:0:17.56,314
'0:0:17.58,294
'0:0:17.6,270
'0:0:17.62,242
'0:0:17.64,222
'0:0:17.66,219
'0:0:17.68,226
'0:0:17.7,237
'0:0:17.72,243
'0:0:17.74,250
'0:0:17.76,266
'0:0:17.78,285
'0:0:17.8,302
'0:0:17.82,307
'0:0:17.84,308
'0:0:17.86,311
'0:0:17.88,316
'0:0:17.9,318
'0:0:17.92,320
'0:0:17.94,365
'0:0:17.96,465
'0:0:17.98,575
'0:0:18.0,653
'0:0:18.02,674
'0:0:18.04,649
'0:0:18.06,600
'0:0:18.08,540
'0:0:18.1,478
'0:0:18.12,417
'0:0:18.14,369
'0:0:18.16,343
'0:0:18.18,330
'0:0:18.2,320
'0:0:18.22,305
'0:0:18.24,299
'0:0:18.26,309
'0:0:18.28,331
'0:0:18.3,352
'0:0:18.32,363
'0:0:18.34,364
'0:0:18.36,361
'0:0:18.38,355
'0:0:18.4,341
'0:0:18.42,318
'0:0:18.44,294
'0:0:18.46,279
'0:0:18.48,272
'0:0:18.5,267
'0:0:18.52,258
'0:0:18.54,253
'0:0:18.56,260
'0:0:18.58,272
'0:0:18.6,284
'0:0:18.62,289
'0:0:18.64,294
'0:0:18.66,307
'0:0:18.68,323
'0:0:18.7,335
'0:0:18.72,331
'0:0:18.74,326
'0:0:18.76,330
'0:0:18.78,350
'0:0:18.8,409
'0:0:18.82,511
'0:0:18.84,619
'0:0:18.86,700
'0:0:18.88,737
'0:0:18.9,724
'0:0:18.92,670
'0:0:18.94,598
'0:0:18.96,528
'0:0:18.98,469
'0:0:19.0,424
'0:0:19.02,389
'0:0:19.04,362
'0:0:19.06,345
'0:0:19.08,336
'0:0:19.1,335
'0:0:19.12,336
'0:0:19.14,346
'0:0:19.16,367
'0:0:19.18,391
'0:0:19.2,405
'0:0:19.22,400
'0:0:19.24,384
'0:0:19.26,368
'0:0:19.28,352
'0:0:19.3,334
'0:0:19.32,306
'0:0:19.34,283
'0:0:19.36,272
'0:0:19.38,271
'0:0:19.4,277
'0:0:19.42,276
'0:0:19.44,278
'0:0:19.46,285
'0:0:19.48,295
'0:0:19.5,305
'0:0:19.52,309
'0:0:19.54,311
'0:0:19.56,317
'0:0:19.58,326
'0:0:19.6,330
'0:0:19.62,323
'0:0:19.64,313
'0:0:19.66,314
'0:0:19.68,329
'0:0:19.7,382
'0:0:19.72,478
'0:0:19.74,579
'0:0:19.76,653
'0:0:19.78,682
'0:0:19.8,667
'0:0:19.82,613
'0:0:19.84,542
'0:0:19.86,478
'0:0:19.88,427
'0:0:19.9,388
'0:0:19.92,356
'0:0:19.94,332
'0:0:19.96,318
'0:0:19.98,315
'0:0:20.0,324
'0:0:20.02,340
'0:0:20.04,360
'0:0:20.06,382
'0:0:20.08,399
'0:0:20.1,402
'0:0:20.12,387
'0:0:20.14,362
'0:0:20.16,339
'0:0:20.18,319
'0:0:20.2,300
'0:0:20.22,275
'0:0:20.24,249
'0:0:20.26,235
'0:0:20.28,230
'0:0:20.3,230
'0:0:20.32,222
'0:0:20.34,216
'0:0:20.36,222
'0:0:20.38,238
'0:0:20.4,257
'0:0:20.42,267
'0:0:20.44,270
'0:0:20.46,277
'0:0:20.48,287
'0:0:20.5,295
'0:0:20.52,301
'0:0:20.54,346
'0:0:20.56,445
'0:0:20.58,552
'0:0:20.6,631
'0:0:20.62,669
'0:0:20.64,664
'0:0:20.66,632
'0:0:20.68,581
'0:0:20.7,523
'0:0:20.72,470
'0:0:20.74,432
'0:0:20.76,415
'0:0:20.78,407
'0:0:20.8,396
'0:0:20.82,372
'0:0:20.84,347
'0:0:20.86,335
'0:0:20.88,333
'0:0:20.9,336
'0:0:20.92,332
'0:0:20.94,324
'0:0:20.96,318
'0:0:20.98,313
'0:0:21.0,306
'0:0:21.02,292
'0:0:21.04,272
'0:0:21.06,260
'0:0:21.08,254
'0:0:21.1,249
'0:0:21.12,242
'0:0:21.14,234
'0:0:21.16,235
'0:0:21.18,242
'0:0:21.2,247
'0:0:21.22,243
'0:0:21.24,238
'0:0:21.26,242
'0:0:21.28,250
'0:0:21.3,255
'0:0:21.32,253
'0:0:21.34,249
'0:0:21.36,251
'0:0:21.38,258
'0:0:21.4,261
'0:0:21.42,259
'0:0:21.44,278
'0:0:21.46,358
'0:0:21.48,481
'0:0:21.5,591
'0:0:21.52,651
'0:0:21.54,655
'0:0:21.56,622
'0:0:21.58,566
'0:0:21.6,498
'0:0:21.62,431
'0:0:21.64,375
'0:0:21.66,344
'0:0:21.68,333
'0:0:21.7,324
'0:0:21.72,309
'0:0:21.74,294
'0:0:21.76,293
'0:0:21.78,306
'0:0:21.8,321
'0:0:21.82,326
'0:0:21.84,322
'0:0:21.86,318
'0:0:21.88,313
'0:0:21.9,303
'0:0:21.92,283
'0:0:21.94,261
'0:0:21.96,243
'0:0:21.98,235
'0:0:22.0,235
'0:0:22.02,233
'0:0:22.04,236
'0:0:22.06,251
'0:0:22.08,269
'0:0:22.1,279
'0:0:22.12,281
'0:0:22.14,278
'0:0:22.16,279
'0:0:22.18,294
'0:0:22.2,293
'0:0:22.22,306
'0:0:22.24,330
'0:0:22.26,320
'0:0:22.28,290
'0:0:22.3,251
'0:0:22.32,206
'0:0:22.34,161
'0:0:22.36,134
'0:0:22.38,137
'0:0:22.4,170
'0:0:22.42,261
'0:0:22.44,406
'0:0:22.46,540
'0:0:22.48,624
'0:0:22.5,650
'0:0:22.52,619
'0:0:22.54,555
'0:0:22.56,479
'0:0:22.58,403
'0:0:22.6,336
'0:0:22.62,285
'0:0:22.64,252
'0:0:22.66,239
'0:0:22.68,232
'0:0:22.7,222
'0:0:22.72,217
'0:0:22.74,221
'0:0:22.76,243
'0:0:22.78,275
'0:0:22.8,302
'0:0:22.82,313
'0:0:22.84,311
'0:0:22.86,307
'0:0:22.88,303
'0:0:22.9,297
'0:0:22.92,288
'0:0:22.94,277
'0:0:22.96,284
'0:0:22.98,337
'0:0:23.0,543
'0:0:23.02,880
'0:0:23.04,1022
'0:0:23.06,1020
'0:0:23.08,737
'0:0:23.1,381
'0:0:23.12,163
'0:0:23.14,61
'0:0:23.16,42
'0:0:23.18,93
'0:0:23.2,163
'0:0:23.22,221
'0:0:23.24,255
'0:0:23.26,275
'0:0:23.28,291
'0:0:23.3,292
'0:0:23.32,302
'0:0:23.34,365
'0:0:23.36,475
'0:0:23.38,586
'0:0:23.4,652
'0:0:23.42,664
'0:0:23.44,629
'0:0:23.46,574
'0:0:23.48,514
'0:0:23.5,456
'0:0:23.52,406
'0:0:23.54,367
'0:0:23.56,343
'0:0:23.58,331
'0:0:23.6,322
'0:0:23.62,316
'0:0:23.64,314
'0:0:23.66,329
'0:0:23.68,354
'0:0:23.7,374
'0:0:23.72,379
'0:0:23.74,370
'0:0:23.76,358
'0:0:23.78,345
'0:0:23.8,327
'0:0:23.82,303
'0:0:23.84,276
'0:0:23.86,258
'0:0:23.88,249
'0:0:23.9,247
'0:0:23.92,247
'0:0:23.94,248
'0:0:23.96,255
'0:0:23.98,266
'0:0:24.0,276
'0:0:24.02,277
'0:0:24.04,274
'0:0:24.06,275
'0:0:24.08,281
'0:0:24.1,281
'0:0:24.12,276
'0:0:24.14,266
'0:0:24.16,264
'0:0:24.18,268
'0:0:24.2,272
'0:0:24.22,269
'0:0:24.24,260
'0:0:24.26,258
'0:0:24.28,277
'0:0:24.3,353
'0:0:24.32,476
'0:0:24.34,590
'0:0:24.36,665
'0:0:24.38,692
'0:0:24.4,673
'0:0:24.42,616
'0:0:24.44,539
'0:0:24.46,468
'0:0:24.48,413
'0:0:24.5,370
'0:0:24.52,339
'0:0:24.54,312
'0:0:24.56,295
'0:0:24.58,282
'0:0:24.6,277
'0:0:24.62,277
'0:0:24.64,280
'0:0:24.66,291
'0:0:24.68,304
'0:0:24.7,310
'0:0:24.72,306
'0:0:24.74,306
'0:0:24.76,323
'0:0:24.78,345
'0:0:24.8,341
'0:0:24.82,283
'0:0:24.84,199
'0:0:24.86,145
'0:0:24.88,139
'0:0:24.9,154
'0:0:24.92,178
'0:0:24.94,191
'0:0:24.96,197
'0:0:24.98,204
